,Carrier Short Name,Means of Transport,Origin Code,Destination Code,iTMS Mode,Currency,Min Price,Max Price,Chargeable Weight Bracket,Cost per 100kg
67,MAROTRANS,,A00F3Y  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,1855.0,<=3000_HUB,48.33
68,MAROTRANS,,A00J54  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,2100.0,<=3000_HUB,841.79
69,SESE,,A00J54  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,2191.0,<=3000_HUB,42.53
70,SESE,,A00J54  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,2130.0,<=3000_HUB,864.26
71,MAROTRANS,,A00J54  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,2160.0,<=3000_HUB,42.53
72,SESE,,A00FZ6  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,1984.0,<=3000_HUB,787.99
73,GEFCO,,99109B  01,78001H  VE,LTL / GRP / HUB,EUR,0.0,1368.82,<=3000_HUB,25.09
74,GEFCO,,99109B  01,90009K  TH,LTL / GRP / HUB,EUR,0.0,3077.08,<=3000_HUB,53.65
75,GEFCO,,99109B  01,26805K  01,LTL / GRP / HUB,EUR,0.0,2970.83,<=3000_HUB,33.55
76,GEFCO,,99109B  01,26805K  04,LTL / GRP / HUB,EUR,0.0,2476.04,<=3000_HUB,28.64
77,GEFCO,,99109B  01,26697T  01,LTL / GRP / HUB,EUR,0.0,2905.21,<=3000_HUB,51.82
78,GEFCO,,99109B  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,4761.36,<=3000_HUB,64.43
79,GEFCO,,99109B  01,78001H  CA,LTL / GRP / HUB,EUR,0.0,1949.47,<=3000_HUB,35.21
80,GEFCO,,99109B  01,26846E  DF,LTL / GRP / HUB,EUR,0.0,1585.11,<=3000_HUB,18.86
81,GEFCO,,99109B  01,78001H  MS,LTL / GRP / HUB,EUR,0.0,1284.95,<=3000_HUB,15.52
82,GEFCO,,99109B  01,78001H  MU,LTL / GRP / HUB,EUR,0.0,1259.78,<=3000_HUB,23.14
83,GEFCO,,99109B  01,78001H  RJ,LTL / GRP / HUB,EUR,0.0,2273.68,<=3000_HUB,41.08
84,GEFCO,,99109B  01,78001H  SX,LTL / GRP / HUB,EUR,0.0,1307.53,<=3000_HUB,24.26
85,GEFCO,,99109B  01,78001H  MY,LTL / GRP / HUB,EUR,0.0,1271.74,<=3000_HUB,15.19
86,GEFCO,,99109B  01,78001H  VA,LTL / GRP / HUB,EUR,0.0,1521.28,<=3000_HUB,18.1
87,GEFCO,,99109B  01,A00AU2  02,LTL / GRP / HUB,EUR,0.0,3701.04,<=3000_HUB,77.24
88,GEFCO,,99109B  01,26859U  06,LTL / GRP / HUB,EUR,0.0,1542.55,<=3000_HUB,18.35
89,GEFCO,,22342J  02,78001H  VE,LTL / GRP / HUB,EUR,0.0,1337.9,<=3000_HUB,21.88
90,GEFCO,,22342J  02,A009CN  02,LTL / GRP / HUB,EUR,0.0,1175.22,<=3000_HUB,19.5
91,GEFCO,,22342J  02,A00ANR  01,LTL / GRP / HUB,EUR,0.0,380.77,<=3000_HUB,5.43
92,GEFCO,,22342J  02,A003Q7  04,LTL / GRP / HUB,EUR,0.0,935.98,<=3000_HUB,15.53
93,GEFCO,,22342J  02,A003Q7  01,LTL / GRP / HUB,EUR,0.0,1031.2,<=3000_HUB,17.11
94,GEFCO,,22342J  02,A004IK  01,LTL / GRP / HUB,EUR,0.0,2506.6,<=3000_HUB,41.42
95,GEFCO,,22342J  02,90009K  TH,LTL / GRP / HUB,EUR,0.0,2744.79,<=3000_HUB,46.33
96,GEFCO,,22342J  02,26805K  01,LTL / GRP / HUB,EUR,0.0,3054.26,<=3000_HUB,50.47
97,GEFCO,,22342J  02,26805K  04,LTL / GRP / HUB,EUR,0.0,2717.23,<=3000_HUB,44.91
98,GEFCO,,22342J  02,26697T  01,LTL / GRP / HUB,EUR,0.0,2948.94,<=3000_HUB,48.73
99,GEFCO,,22342J  02,A003Q7  02,LTL / GRP / HUB,EUR,0.0,1083.04,<=3000_HUB,17.97
100,GEFCO,,22342J  02,A009KB  02,LTL / GRP / HUB,EUR,0.0,387.5,<=3000_HUB,6.15
101,GEFCO,,22342J  02,A009CN  01,LTL / GRP / HUB,EUR,0.0,1031.2,<=3000_HUB,17.11
102,GEFCO,,22342J  02,A00AF2  01,LTL / GRP / HUB,EUR,0.0,2744.79,<=3000_HUB,46.33
103,GEFCO,,22342J  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,4795.45,<=3000_HUB,64.8
104,GEFCO,,22342J  02,78001H  CA,LTL / GRP / HUB,EUR,0.0,1901.7,<=3000_HUB,31.43
105,GEFCO,,22342J  02,26846E  DF,LTL / GRP / HUB,EUR,0.0,1580.65,<=3000_HUB,25.84
106,GEFCO,,22342J  02,78001H  MS,LTL / GRP / HUB,EUR,0.0,1232.83,<=3000_HUB,20.46
107,GEFCO,,22342J  02,78001H  MU,LTL / GRP / HUB,EUR,0.0,1230.97,<=3000_HUB,20.13
108,GEFCO,,22342J  02,78001H  RJ,LTL / GRP / HUB,EUR,0.0,2036.17,<=3000_HUB,33.65
109,GEFCO,,22342J  02,26859U  06,LTL / GRP / HUB,EUR,0.0,1529.84,<=3000_HUB,25.01
110,GEFCO,,22342J  02,78001H  SX,LTL / GRP / HUB,EUR,0.0,1232.63,<=3000_HUB,20.15
111,GEFCO,,22342J  02,78001H  MY,LTL / GRP / HUB,EUR,0.0,1244.35,<=3000_HUB,20.65
112,GEFCO,,22342J  02,78001H  VA,LTL / GRP / HUB,EUR,0.0,1512.9,<=3000_HUB,24.74
113,GEFCO,,22342J  02,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,460.84,<=3000_HUB,6.99
114,GEFCO,,22342J  02,A00AU2  02,LTL / GRP / HUB,EUR,0.0,3255.0,<=3000_HUB,54.36
115,GEFCO,,22342J  02,A009KB  01,LTL / GRP / HUB,EUR,0.0,412.5,<=3000_HUB,6.55
116,GEFCO,,84648H  06,78001H  VE,LTL / GRP / HUB,EUR,0.0,1098.16,<=3000_HUB,38.81
117,GEFCO,,84648H  06,A009CN  02,LTL / GRP / HUB,EUR,0.0,885.85,<=3000_HUB,33.38
118,GEFCO,,84648H  06,A00ANR  01,LTL / GRP / HUB,EUR,0.0,639.1,<=3000_HUB,32.54
119,GEFCO,,84648H  06,A003Q7  04,LTL / GRP / HUB,EUR,0.0,606.55,<=3000_HUB,29.7
120,GEFCO,,84648H  06,A003Q7  01,LTL / GRP / HUB,EUR,0.0,823.9,<=3000_HUB,32.51
121,GEFCO,,84648H  06,A004IK  01,LTL / GRP / HUB,EUR,0.0,2105.45,<=3000_HUB,63.22
122,GEFCO,,84648H  06,90009K  TH,LTL / GRP / HUB,EUR,0.0,2301.7,<=3000_HUB,72.2
123,GEFCO,,84648H  06,98120B  01,LTL / GRP / HUB,EUR,0.0,602.4,<=3000_HUB,28.42
124,GEFCO,,84648H  06,26805K  01,LTL / GRP / HUB,EUR,0.0,2852.02,<=3000_HUB,75.39
125,GEFCO,,84648H  06,26805K  04,LTL / GRP / HUB,EUR,0.0,2500.32,<=3000_HUB,69.66
126,GEFCO,,84648H  06,26697T  01,LTL / GRP / HUB,EUR,0.0,2760.05,<=3000_HUB,77.36
127,GEFCO,,84648H  06,A003Q7  02,LTL / GRP / HUB,EUR,0.0,917.35,<=3000_HUB,33.83
128,GEFCO,,84648H  06,A009CN  01,LTL / GRP / HUB,EUR,0.0,823.9,<=3000_HUB,32.51
129,GEFCO,,84648H  06,A00AF2  01,LTL / GRP / HUB,EUR,0.0,2301.7,<=3000_HUB,72.2
130,GEFCO,,84648H  06,A0085W  01,LTL / GRP / HUB,EUR,0.0,5130.68,<=3000_HUB,58.99
131,GEFCO,,84648H  06,78001H  CA,LTL / GRP / HUB,EUR,0.0,1556.38,<=3000_HUB,48.49
132,GEFCO,,84648H  06,26846E  DF,LTL / GRP / HUB,EUR,0.0,1191.83,<=3000_HUB,40.24
133,GEFCO,,84648H  06,78001H  MS,LTL / GRP / HUB,EUR,0.0,970.48,<=3000_HUB,36.94
134,GEFCO,,84648H  06,78001H  MU,LTL / GRP / HUB,EUR,0.0,994.48,<=3000_HUB,37.29
135,GEFCO,,84648H  06,78001H  PY,LTL / GRP / HUB,EUR,0.0,1388.11,<=3000_HUB,43.44
136,GEFCO,,84648H  06,78001H  RJ,LTL / GRP / HUB,EUR,0.0,1707.45,<=3000_HUB,50.95
137,GEFCO,,84648H  06,78001H  SX,LTL / GRP / HUB,EUR,0.0,1054.0,<=3000_HUB,38.16
138,GEFCO,,84648H  06,78001H  MY,LTL / GRP / HUB,EUR,0.0,990.64,<=3000_HUB,37.23
139,GEFCO,,84648H  06,78001H  VA,LTL / GRP / HUB,EUR,0.0,1141.14,<=3000_HUB,39.45
140,GEFCO,,84648H  06,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,940.0,<=3000_HUB,34.16
141,GEFCO,,84648H  06,A00AU2  02,LTL / GRP / HUB,EUR,0.0,2666.81,<=3000_HUB,78.15
142,GEFCO,,84648H  06,26859U  06,LTL / GRP / HUB,EUR,0.0,1181.91,<=3000_HUB,42.39
143,GEFCO,,84648H  07,78001H  VE,LTL / GRP / HUB,EUR,0.0,1319.49,<=3000_HUB,42.32
144,GEFCO,,84648H  07,A00ANR  01,LTL / GRP / HUB,EUR,0.0,551.85,<=3000_HUB,31.61
145,GEFCO,,84648H  07,90009K  TH,LTL / GRP / HUB,EUR,0.0,2607.34,<=3000_HUB,77.18
146,GEFCO,,84648H  07,98120B  01,LTL / GRP / HUB,EUR,0.0,403.0,<=3000_HUB,23.95
147,GEFCO,,84648H  07,26805K  01,LTL / GRP / HUB,EUR,0.0,3075.37,<=3000_HUB,79.03
148,GEFCO,,84648H  07,26805K  04,LTL / GRP / HUB,EUR,0.0,2771.17,<=3000_HUB,74.07
149,GEFCO,,84648H  07,26697T  01,LTL / GRP / HUB,EUR,0.0,2964.2,<=3000_HUB,80.69
150,GEFCO,,84648H  07,A009CN  01,LTL / GRP / HUB,EUR,0.0,980.83,<=3000_HUB,34.75
151,GEFCO,,84648H  07,A00AF2  01,LTL / GRP / HUB,EUR,0.0,2607.34,<=3000_HUB,77.18
152,GEFCO,,84648H  07,A0085W  01,LTL / GRP / HUB,EUR,0.0,5380.68,<=3000_HUB,59.93
153,GEFCO,,84648H  07,78001H  CA,LTL / GRP / HUB,EUR,0.0,1791.49,<=3000_HUB,52.32
154,GEFCO,,84648H  07,26846E  DF,LTL / GRP / HUB,EUR,0.0,1414.47,<=3000_HUB,43.87
155,GEFCO,,84648H  07,78001H  MS,LTL / GRP / HUB,EUR,0.0,1183.66,<=3000_HUB,40.1
156,GEFCO,,84648H  07,78001H  MU,LTL / GRP / HUB,EUR,0.0,1209.19,<=3000_HUB,40.52
157,GEFCO,,84648H  07,78001H  PY,LTL / GRP / HUB,EUR,0.0,1598.74,<=3000_HUB,46.87
158,GEFCO,,84648H  07,78001H  SX,LTL / GRP / HUB,EUR,0.0,1264.34,<=3000_HUB,41.42
159,GEFCO,,84648H  07,78001H  MY,LTL / GRP / HUB,EUR,0.0,1205.11,<=3000_HUB,40.45
160,GEFCO,,84648H  07,78001H  VA,LTL / GRP / HUB,EUR,0.0,1382.43,<=3000_HUB,43.34
161,GEFCO,,84648H  07,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,792.4,<=3000_HUB,32.08
162,GEFCO,,84648H  07,26859U  06,LTL / GRP / HUB,EUR,0.0,1430.85,<=3000_HUB,46.45
163,GEFCO,,96014M  01,90009K  TH,LTL / GRP / HUB,EUR,0.0,2362.11,<=3000_HUB,39.45
164,GEFCO,,96014M  01,26805K  04,LTL / GRP / HUB,EUR,0.0,2465.43,<=3000_HUB,40.74
165,GEFCO,,96014M  01,A009KB  02,LTL / GRP / HUB,EUR,0.0,537.64,<=3000_HUB,8.63
166,GEFCO,,96014M  01,A009CN  01,LTL / GRP / HUB,EUR,291.6203972574746,889.3339676578124,<=3000_HUB,28.098458853603752
167,GEFCO,,96014M  01,A0085W  01,LTL / GRP / HUB,EUR,0.0,4738.64,<=3000_HUB,64.15
168,GEFCO,,96014M  01,26846E  DF,LTL / GRP / HUB,EUR,0.0,1344.95,<=3000_HUB,21.99
169,GEFCO,,96014M  01,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,812.64,<=3000_HUB,13.34
170,GEFCO,,99049L  02,78001H  VE,LTL / GRP / HUB,EUR,0.0,1568.49,<=3000_HUB,69.11
171,GEFCO,,99049L  02,A009CN  02,LTL / GRP / HUB,EUR,0.0,1426.6,<=3000_HUB,62.83
172,GEFCO,,99049L  02,A00ANR  01,LTL / GRP / HUB,EUR,0.0,614.25,<=3000_HUB,30.41
173,GEFCO,,99049L  02,A003Q7  04,LTL / GRP / HUB,EUR,0.0,1227.15,<=3000_HUB,12.23
174,GEFCO,,99049L  02,A003Q7  01,LTL / GRP / HUB,EUR,0.0,1220.29,<=3000_HUB,53.7
175,GEFCO,,99049L  02,90009K  TH,LTL / GRP / HUB,EUR,0.0,2594.59,<=3000_HUB,25.83
176,GEFCO,,99049L  02,26805K  01,LTL / GRP / HUB,EUR,0.0,2702.7,<=3000_HUB,26.91
177,GEFCO,,99049L  02,26805K  04,LTL / GRP / HUB,EUR,0.0,2405.41,<=3000_HUB,23.95
178,GEFCO,,99049L  02,26697T  01,LTL / GRP / HUB,EUR,0.0,2594.59,<=3000_HUB,25.83
179,GEFCO,,99049L  02,A003Q7  02,LTL / GRP / HUB,EUR,0.0,1309.6,<=3000_HUB,57.65
180,GEFCO,,99049L  02,A009KB  02,LTL / GRP / HUB,EUR,0.0,942.8,<=3000_HUB,9.4
181,GEFCO,,99049L  02,A009CN  01,LTL / GRP / HUB,EUR,0.0,1220.29,<=3000_HUB,53.7
182,GEFCO,,99049L  02,A00AF2  01,LTL / GRP / HUB,EUR,0.0,2439.8,<=3000_HUB,144.5
183,GEFCO,,99049L  02,A0085W  01,LTL / GRP / HUB,EUR,0.0,5323.86,<=3000_HUB,66.32
184,GEFCO,,99049L  02,78001H  CA,LTL / GRP / HUB,EUR,0.0,1810.81,<=3000_HUB,18.03
185,GEFCO,,99049L  02,26846E  DF,LTL / GRP / HUB,EUR,0.0,1567.57,<=3000_HUB,15.61
186,GEFCO,,99049L  02,78001H  MS,LTL / GRP / HUB,EUR,0.0,1297.3,<=3000_HUB,12.92
187,GEFCO,,99049L  02,78001H  MU,LTL / GRP / HUB,EUR,0.0,1297.3,<=3000_HUB,12.92
188,GEFCO,,99049L  02,78001H  PY,LTL / GRP / HUB,EUR,0.0,1801.97,<=3000_HUB,17.94
189,GEFCO,,99049L  02,78001H  RJ,LTL / GRP / HUB,EUR,0.0,2181.07,<=3000_HUB,96.23
190,GEFCO,,99049L  02,26859U  06,LTL / GRP / HUB,EUR,0.0,1540.54,<=3000_HUB,15.34
191,GEFCO,,99049L  02,78001H  SX,LTL / GRP / HUB,EUR,0.0,1496.54,<=3000_HUB,65.93
192,GEFCO,,99049L  02,78001H  MY,LTL / GRP / HUB,EUR,0.0,5675.68,<=3000_HUB,204.92
193,GEFCO,,99049L  02,78001H  VA,LTL / GRP / HUB,EUR,0.0,1540.54,<=3000_HUB,15.34
194,GEFCO,,99049L  02,A00A5Y  01,LTL / GRP / HUB,EUR,0.0,845.93,<=3000_HUB,8.43
195,GEFCO,,99049L  02,A00AU2  02,LTL / GRP / HUB,EUR,0.0,2778.87,<=3000_HUB,164.63
196,GEFCO,,99049L  02,A009KB  01,LTL / GRP / HUB,EUR,0.0,776.2,<=3000_HUB,7.73
197,ARCESE,,A00GUP  02,26805K  04,LTL / GRP / HUB,EUR,0.0,1710.0,<=3000_HUB,13.14
198,ARCESE,,A00GUP  02,90009K  TH,LTL / GRP / HUB,EUR,0.0,3030.0,<=3000_HUB,16.14
199,GEFCO,,99049L  02,26805K  N1,LTL / GRP / HUB,EUR,0.0,2405.41,<=3000_HUB,23.95
200,GEFCO,,22342J  02,26805K  N1,LTL / GRP / HUB,EUR,0.0,2717.23,<=3000_HUB,44.91
201,GEFCO,,84648H  06,26805K  N1,LTL / GRP / HUB,EUR,0.0,2500.32,<=3000_HUB,69.66
202,GEFCO,,84648H  07,26805K  N1,LTL / GRP / HUB,EUR,0.0,2771.17,<=3000_HUB,74.07
203,GEFCO,,99109B  01,26805K  N1,LTL / GRP / HUB,EUR,0.0,2476.04,<=3000_HUB,28.64
204,MAROTRANS,,A0085W  01,A00F3Y  02,LTL / GRP / HUB,EUR,0.0,1855.0,<=3000_HUB,48.33
205,MAROTRANS,,A0085W  01,A00J54  02,LTL / GRP / HUB,EUR,0.0,2100.0,<=3000_HUB,42.53
206,SESE,,A0085W  01,A00J54  02,LTL / GRP / HUB,EUR,0.0,2313.0,<=3000_HUB,918.79
207,SESE,,A0085W  01,A00J54  01,LTL / GRP / HUB,EUR,0.0,2238.0,<=3000_HUB,894.27
208,MAROTRANS,,A0085W  01,A00J54  01,LTL / GRP / HUB,EUR,0.0,2160.0,<=3000_HUB,42.53
209,SESE,,A0085W  01,A00FZ6  01,LTL / GRP / HUB,EUR,0.0,2113.0,<=3000_HUB,853.39
210,GEFCO,,78001H  VE,99109B  01,LTL / GRP / HUB,EUR,0.0,1208.7,<=3000_HUB,22.19
211,GEFCO,,90009K  TH,99109B  01,LTL / GRP / HUB,EUR,0.0,1695.79,<=3000_HUB,31.39
212,GEFCO,,98120B  01,99109B  01,LTL / GRP / HUB,EUR,195.23534814944446,461.55741656249995,<=3000_HUB,16.440871423111112
213,GEFCO,,26805K  01,99109B  01,LTL / GRP / HUB,EUR,0.0,2817.71,<=3000_HUB,32.59
214,GEFCO,,26805K  04,99109B  01,LTL / GRP / HUB,EUR,0.0,2448.96,<=3000_HUB,28.33
215,GEFCO,,26697T  01,99109B  01,LTL / GRP / HUB,EUR,0.0,2727.08,<=3000_HUB,31.54
216,GEFCO,,A0085W  01,99109B  01,LTL / GRP / HUB,EUR,0.0,4823.86,<=3000_HUB,61.23
217,GEFCO,,78001H  CA,99109B  01,LTL / GRP / HUB,EUR,0.0,1656.38,<=3000_HUB,30.34
218,GEFCO,,26846E  DF,99109B  01,LTL / GRP / HUB,EUR,0.0,1506.38,<=3000_HUB,17.92
219,GEFCO,,78001H  MS,99109B  01,LTL / GRP / HUB,EUR,0.0,1185.87,<=3000_HUB,14.17
220,GEFCO,,78001H  MU,99109B  01,LTL / GRP / HUB,EUR,0.0,1113.19,<=3000_HUB,20.72
221,GEFCO,,78001H  PY,99109B  01,LTL / GRP / HUB,EUR,202.86707475125002,617.135623,<=3000_HUB,17.19539966939167
222,GEFCO,,78001H  RJ,99109B  01,LTL / GRP / HUB,EUR,0.0,1811.58,<=3000_HUB,33.51
223,GEFCO,,78001H  SX,99109B  01,LTL / GRP / HUB,EUR,0.0,1154.35,<=3000_HUB,21.2
224,GEFCO,,78001H  MY,99109B  01,LTL / GRP / HUB,EUR,0.0,1208.7,<=3000_HUB,14.44
225,GEFCO,,78001H  VA,99109B  01,LTL / GRP / HUB,EUR,0.0,1461.29,<=3000_HUB,17.2
226,GEFCO,,A00AU2  02,99109B  01,LTL / GRP / HUB,EUR,0.0,1980.0,<=3000_HUB,43.74
227,GEFCO,,26859U  06,99109B  01,LTL / GRP / HUB,EUR,0.0,1481.72,<=3000_HUB,17.44
228,GEFCO,,78001H  VE,22342J  02,LTL / GRP / HUB,EUR,0.0,1083.06,<=3000_HUB,17.71
229,GEFCO,,A009CN  02,22342J  02,LTL / GRP / HUB,EUR,0.0,1025.81,<=3000_HUB,16.77
230,GEFCO,,A00ANR  01,22342J  02,LTL / GRP / HUB,EUR,0.0,346.15,<=3000_HUB,4.93
231,GEFCO,,A003Q7  04,22342J  02,LTL / GRP / HUB,EUR,0.0,764.52,<=3000_HUB,12.82
232,GEFCO,,A003Q7  01,22342J  02,LTL / GRP / HUB,EUR,0.0,866.13,<=3000_HUB,14.53
233,GEFCO,,A004IK  01,22342J  02,LTL / GRP / HUB,EUR,0.0,2228.09,<=3000_HUB,36.82
234,GEFCO,,90009K  TH,22342J  02,LTL / GRP / HUB,EUR,0.0,1462.37,<=3000_HUB,23.91
235,GEFCO,,98120B  01,22342J  02,LTL / GRP / HUB,EUR,0.0,133.33,<=3000_HUB,1.83
236,GEFCO,,26805K  01,22342J  02,LTL / GRP / HUB,EUR,0.0,2806.45,<=3000_HUB,45.89
237,GEFCO,,26805K  04,22342J  02,LTL / GRP / HUB,EUR,0.0,2442.77,<=3000_HUB,40.37
238,GEFCO,,26697T  01,22342J  02,LTL / GRP / HUB,EUR,0.0,2595.83,<=3000_HUB,43.81
239,GEFCO,,A003Q7  02,22342J  02,LTL / GRP / HUB,EUR,0.0,909.68,<=3000_HUB,15.26
240,GEFCO,,A009KB  02,22342J  02,LTL / GRP / HUB,EUR,0.0,500.23,<=3000_HUB,7.94
241,GEFCO,,A009CN  01,22342J  02,LTL / GRP / HUB,EUR,0.0,866.13,<=3000_HUB,14.53
242,GEFCO,,A00AF2  01,22342J  02,LTL / GRP / HUB,EUR,0.0,1462.37,<=3000_HUB,23.91
243,GEFCO,,A0085W  01,22342J  02,LTL / GRP / HUB,EUR,0.0,4852.27,<=3000_HUB,61.57
244,GEFCO,,78001H  CA,22342J  02,LTL / GRP / HUB,EUR,0.0,1463.66,<=3000_HUB,23.93
245,GEFCO,,26846E  DF,22342J  02,LTL / GRP / HUB,EUR,0.0,1294.62,<=3000_HUB,21.17
246,GEFCO,,78001H  MS,22342J  02,LTL / GRP / HUB,EUR,0.0,1011.85,<=3000_HUB,16.79
247,GEFCO,,78001H  MU,22342J  02,LTL / GRP / HUB,EUR,0.0,987.1,<=3000_HUB,16.14
248,GEFCO,,78001H  PY,22342J  02,LTL / GRP / HUB,EUR,0.0,1311.56,<=3000_HUB,21.44
249,GEFCO,,78001H  RJ,22342J  02,LTL / GRP / HUB,EUR,0.0,1552.9,<=3000_HUB,25.39
250,GEFCO,,26859U  06,22342J  02,LTL / GRP / HUB,EUR,0.0,1209.3,<=3000_HUB,19.77
251,GEFCO,,78001H  SX,22342J  02,LTL / GRP / HUB,EUR,0.0,1037.37,<=3000_HUB,16.96
252,GEFCO,,78001H  MY,22342J  02,LTL / GRP / HUB,EUR,0.0,1010.32,<=3000_HUB,16.52
253,GEFCO,,78001H  VA,22342J  02,LTL / GRP / HUB,EUR,0.0,1195.91,<=3000_HUB,19.55
254,GEFCO,,A00A5Y  01,22342J  02,LTL / GRP / HUB,EUR,0.0,470.54,<=3000_HUB,7.22
255,GEFCO,,A00AU2  02,22342J  02,LTL / GRP / HUB,EUR,0.0,1716.13,<=3000_HUB,28.06
256,GEFCO,,A009KB  01,22342J  02,LTL / GRP / HUB,EUR,0.0,517.5,<=3000_HUB,8.21
257,GEFCO,,78001H  VE,84648H  06,LTL / GRP / HUB,EUR,0.0,841.12,<=3000_HUB,28.0
258,GEFCO,,A009CN  02,84648H  06,LTL / GRP / HUB,EUR,0.0,629.44,<=3000_HUB,25.06
259,GEFCO,,A00ANR  01,84648H  06,LTL / GRP / HUB,EUR,0.0,612.0,<=3000_HUB,27.3
260,GEFCO,,A003Q7  04,84648H  06,LTL / GRP / HUB,EUR,0.0,504.35,<=3000_HUB,23.55
261,GEFCO,,A003Q7  01,84648H  06,LTL / GRP / HUB,EUR,0.0,586.96,<=3000_HUB,24.52
262,GEFCO,,A004IK  01,84648H  06,LTL / GRP / HUB,EUR,0.0,2033.67,<=3000_HUB,60.9
263,GEFCO,,90009K  TH,84648H  06,LTL / GRP / HUB,EUR,0.0,1240.64,<=3000_HUB,43.34
264,GEFCO,,98120B  01,84648H  06,LTL / GRP / HUB,EUR,0.0,505.6,<=3000_HUB,24.84
265,GEFCO,,26805K  01,84648H  06,LTL / GRP / HUB,EUR,0.0,2551.81,<=3000_HUB,69.34
266,GEFCO,,26805K  04,84648H  06,LTL / GRP / HUB,EUR,0.0,2237.13,<=3000_HUB,64.21
267,GEFCO,,26697T  01,84648H  06,LTL / GRP / HUB,EUR,0.0,2614.79,<=3000_HUB,74.99
268,GEFCO,,A003Q7  02,84648H  06,LTL / GRP / HUB,EUR,0.0,651.04,<=3000_HUB,25.34
269,GEFCO,,A009CN  01,84648H  06,LTL / GRP / HUB,EUR,0.0,586.96,<=3000_HUB,24.52
270,GEFCO,,A00AF2  01,84648H  06,LTL / GRP / HUB,EUR,0.0,1240.64,<=3000_HUB,43.34
271,GEFCO,,A0085W  01,84648H  06,LTL / GRP / HUB,EUR,0.0,4971.59,<=3000_HUB,56.05
272,GEFCO,,78001H  CA,84648H  06,LTL / GRP / HUB,EUR,0.0,1123.36,<=3000_HUB,32.23
273,GEFCO,,26846E  DF,84648H  06,LTL / GRP / HUB,EUR,0.0,910.24,<=3000_HUB,29.01
274,GEFCO,,78001H  MS,84648H  06,LTL / GRP / HUB,EUR,0.0,745.36,<=3000_HUB,26.63
275,GEFCO,,78001H  MU,84648H  06,LTL / GRP / HUB,EUR,0.0,763.36,<=3000_HUB,26.88
276,GEFCO,,78001H  PY,84648H  06,LTL / GRP / HUB,EUR,0.0,1018.96,<=3000_HUB,30.64
277,GEFCO,,78001H  RJ,84648H  06,LTL / GRP / HUB,EUR,0.0,1229.36,<=3000_HUB,33.91
278,GEFCO,,78001H  SX,84648H  06,LTL / GRP / HUB,EUR,0.0,808.0,<=3000_HUB,27.52
279,GEFCO,,78001H  MY,84648H  06,LTL / GRP / HUB,EUR,0.0,760.48,<=3000_HUB,26.84
280,GEFCO,,78001H  VA,84648H  06,LTL / GRP / HUB,EUR,0.0,856.96,<=3000_HUB,28.23
281,GEFCO,,A00A5Y  01,84648H  06,LTL / GRP / HUB,EUR,0.0,577.5,<=3000_HUB,24.4
282,GEFCO,,A00AU2  02,84648H  06,LTL / GRP / HUB,EUR,0.0,1479.36,<=3000_HUB,47.24
283,GEFCO,,26859U  06,84648H  06,LTL / GRP / HUB,EUR,0.0,869.92,<=3000_HUB,28.42
284,GEFCO,,78001H  VE,84648H  07,LTL / GRP / HUB,EUR,0.0,1000.24,<=3000_HUB,30.35
285,GEFCO,,A00ANR  01,84648H  07,LTL / GRP / HUB,EUR,0.0,489.0,<=3000_HUB,25.94
286,GEFCO,,90009K  TH,84648H  07,LTL / GRP / HUB,EUR,0.0,1440.48,<=3000_HUB,46.6
287,GEFCO,,98120B  01,84648H  07,LTL / GRP / HUB,EUR,0.0,403.0,<=3000_HUB,23.95
288,GEFCO,,26805K  01,84648H  07,LTL / GRP / HUB,EUR,0.0,2751.65,<=3000_HUB,72.6
289,GEFCO,,26805K  04,84648H  07,LTL / GRP / HUB,EUR,0.0,2479.47,<=3000_HUB,68.16
290,GEFCO,,26697T  01,84648H  07,LTL / GRP / HUB,EUR,0.0,2808.19,<=3000_HUB,78.15
291,GEFCO,,A009CN  01,84648H  07,LTL / GRP / HUB,EUR,0.0,746.08,<=3000_HUB,26.64
292,GEFCO,,A00AF2  01,84648H  07,LTL / GRP / HUB,EUR,0.0,1440.48,<=3000_HUB,46.6
293,GEFCO,,A0085W  01,84648H  07,LTL / GRP / HUB,EUR,0.0,5176.14,<=3000_HUB,56.95
294,GEFCO,,78001H  CA,84648H  07,LTL / GRP / HUB,EUR,0.0,1289.87,<=3000_HUB,34.9
295,GEFCO,,26846E  DF,84648H  07,LTL / GRP / HUB,EUR,0.0,1067.2,<=3000_HUB,31.37
296,GEFCO,,78001H  MS,84648H  07,LTL / GRP / HUB,EUR,0.0,904.48,<=3000_HUB,28.93
297,GEFCO,,78001H  MU,84648H  07,LTL / GRP / HUB,EUR,0.0,922.48,<=3000_HUB,29.19
